date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:56:58	42377/42377	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/sprite-icons_05.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/sprite-icons_05.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:56:58	17995/17995	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/sprite-icons-deals@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/sprite-icons-deals@2x.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:56:59	1288/1288	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/theme-changer.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/theme-changer.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:56:59	187/187	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/simple-blue/nav-bg.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/simple-blue/nav-bg.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:56:59	192/192	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/simple-blue/nav-active-bg.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/simple-blue/nav-active-bg.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:00	477/477	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/silver/body-bg.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/silver/body-bg.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:00	271/271	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/silver/nav-bg.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/silver/nav-bg.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:00	17909/17909	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/sprite-icons-deals-big.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/sprite-icons-deals-big.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:00	90/90	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/night-blue/top-bg.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/night-blue/top-bg.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:00	35750/35750	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/references-sprite.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/references-sprite.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:00	84/84	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/blue-sky/top-bg.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/blue-sky/top-bg.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:01	88/88	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/simple-green/top-bg.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/simple-green/top-bg.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:01	84/84	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/burgund/top-bg.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/burgund/top-bg.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:01	82/82	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/pixel-burgund.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/pixel-burgund.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:02	80/80	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/burgund/bullet-a.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/burgund/bullet-a.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:02	152/152	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/burgund/bullet-a@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/burgund/bullet-a@2x.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:03	8222/8222	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/burgund/sprite-icons-deals.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/burgund/sprite-icons-deals.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:05	86/86	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/bullet-a-burgund.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/bullet-a-burgund.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:05	18004/18004	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/burgund/sprite-icons-deals@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/burgund/sprite-icons-deals@2x.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:05	17919/17919	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/burgund/burgund-sprite-icons-deals-big.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/burgund/burgund-sprite-icons-deals-big.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:05	2083/2083	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/gold/marker.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/gold/marker.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:05	112242/112242	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/sprite-icons_05@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/sprite-icons_05@2x.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:07	21508/21508	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2009:57:05%20GMT	http://quantum-holopedia.firmy.net/opinie-klientow.html	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/quantum-holopedia.firmy.net/opinie-klientow.html	(from http://quantum-holopedia.firmy.net/)
10:57:08	3224/3224	---M--	200	added ('OK')	application/x-javascript	etag:%226259dadab916fc71d6a28726cc7f5c55%22	http://connect.facebook.net/pl_PL/all.js	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/connect.facebook.net/pl_PL/all.js	(from http://quantum-holopedia.firmy.net/)
10:57:08	19728/19728	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2009:57:06%20GMT	http://quantum-holopedia.firmy.net/referencje.html	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/quantum-holopedia.firmy.net/referencje.html	(from http://quantum-holopedia.firmy.net/)
10:57:10	17807/17807	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2009:57:08%20GMT	http://quantum-holopedia.firmy.net/aktualnosci.html?n=Q4NX	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/quantum-holopedia.firmy.net/aktualnosciaf3f.html	(from http://quantum-holopedia.firmy.net/)
10:57:10	27254/27254	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/sprite-icons_02.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/sprite-icons_02.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:16	52724/52724	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Feb%202020%2009:32:10%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/7fe5755eec74ca915c4258106d45c9c8.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/7fe5755eec74ca915c4258106d45c9c8.jpg	(from http://quantum-holopedia.firmy.net/)
10:57:18	80146/80146	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/business/sprite-icons_02@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/business/sprite-icons_02@2x.png	(from http://s.st-firmy.net/firmy/css/desktop-business,a7d010f1463.css)
10:57:20	25705/25705	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Nov%202019%2018:21:50%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/1bb9d92dd36dc004213c220f8d7ea64e.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/1bb9d92dd36dc004213c220f8d7ea64e.jpg	(from http://quantum-holopedia.firmy.net/)
10:57:22	66984/66984	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2021:44:17%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/182fa713d8ba264b0c4d4d07d7bda72f.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/182fa713d8ba264b0c4d4d07d7bda72f.jpg	(from http://quantum-holopedia.firmy.net/)
10:57:24	83191/83191	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Nov%202019%2018:38:33%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/c7ffb2e43433c9450e9e7d66b8faf597.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/c7ffb2e43433c9450e9e7d66b8faf597.jpg	(from http://quantum-holopedia.firmy.net/)
10:57:25	44053/44053	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20May%202019%2017:14:40%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/172c719b4b555525748861a94424f3a1.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/172c719b4b555525748861a94424f3a1.jpg	(from http://quantum-holopedia.firmy.net/)
10:57:29	22936/22936	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Mar%202019%2022:31:32%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/29ee9c95a65295d1b0abc694ceffb4b5.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/29ee9c95a65295d1b0abc694ceffb4b5.jpg	(from http://quantum-holopedia.firmy.net/)
10:57:30	59501/59501	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20May%202019%2017:13:03%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/32d0e672fb2e3c1fbefc20659adb3ae1.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/32d0e672fb2e3c1fbefc20659adb3ae1.jpg	(from http://quantum-holopedia.firmy.net/)
10:57:31	58484/58484	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Apr%202019%2017:58:37%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/191f1ba5692fc4e2a20b8396ab16b01f.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/191f1ba5692fc4e2a20b8396ab16b01f.jpg	(from http://quantum-holopedia.firmy.net/)
10:57:31	41903/41903	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Apr%202019%2017:58:20%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/bfe8b50215f1e763d2d0c0fd7276b84b.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/bfe8b50215f1e763d2d0c0fd7276b84b.jpg	(from http://quantum-holopedia.firmy.net/)
10:57:38	40605/40605	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Mar%202019%2020:33:54%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/7ddcdd7284473258db8626ba58e64504.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/7ddcdd7284473258db8626ba58e64504.jpg	(from http://quantum-holopedia.firmy.net/)
10:57:38	50469/50469	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202019%2020:18:56%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/3320f95b7fe5ced87e9d9af510011d4c.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/3320f95b7fe5ced87e9d9af510011d4c.jpg	(from http://quantum-holopedia.firmy.net/)
10:57:39	63316/63316	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Mar%202019%2022:25:47%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/38096a165b1af9599c8c0dbbbef0d8ee.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/38096a165b1af9599c8c0dbbbef0d8ee.jpg	(from http://quantum-holopedia.firmy.net/)
10:57:45	83191/83191	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Nov%202019%2018:35:43%20GMT	http://i.st-firmy.net/c/409/4094794/activity/5adb80f944946927ce531c6485a8dd14.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/activity/5adb80f944946927ce531c6485a8dd14.jpg	(from http://quantum-holopedia.firmy.net/opis-dzialalnosci.html)
10:57:47	19193/19193	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2009:57:45%20GMT	http://quantum-holopedia.firmy.net/galeria.html?p=2	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/quantum-holopedia.firmy.net/galeria905b.html	(from http://quantum-holopedia.firmy.net/galeria.html)
10:57:48	51455/51455	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202019%2007:11:03%20GMT	http://i.st-firmy.net/c/409/4094794/specialization/23cd058438f1eae8fcbb9d17c94a656b.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/specialization/23cd058438f1eae8fcbb9d17c94a656b.jpg	(from http://quantum-holopedia.firmy.net/specjalizacje-i-marki.html)
10:57:48	2912/2912	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Mar%202016%2018:16:09%20GMT	http://i.st-firmy.net/998h7ss/trening-i-terapia-eeg-biofeedback-dr-tadeusz-habdank-wojewodzki-graphene-quantec.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/998h7ss/trening-i-terapia-eeg-biofeedback-dr-tadeusz-habdank-wojewodzki-graphene-quantec.jpg	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:57:48	66984/66984	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2021:54:17%20GMT	http://i.st-firmy.net/c/409/4094794/specialization/32d889e917c26711e892affed3e1c647.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/specialization/32d889e917c26711e892affed3e1c647.jpg	(from http://quantum-holopedia.firmy.net/specjalizacje-i-marki.html)
10:57:49	2590/2590	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Mar%202016%2012:58:27%20GMT	http://i.st-firmy.net/9988qrs/trening-i-terapia-eeg-biofeedback-krakow.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9988qrs/trening-i-terapia-eeg-biofeedback-krakow.jpg	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:57:51	77999/77999	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Mar%202019%2013:49:22%20GMT	http://i.st-firmy.net/c/409/4094794/specialization/6f508ade3050d6ae1ce4eb983500e536.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/specialization/6f508ade3050d6ae1ce4eb983500e536.jpg	(from http://quantum-holopedia.firmy.net/specjalizacje-i-marki.html)
10:57:51	3120/3120	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Mar%202016%2012:58:58%20GMT	http://i.st-firmy.net/9988qcs/dr-tadeusz-habdank-wojewodzki-graphene-quantec-eeg-biofeedback-trening-i-terapia-eeg-biofeedback.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9988qcs/dr-tadeusz-habdank-wojewodzki-graphene-quantec-eeg-biofeedback-trening-i-terapia-eeg-biofeedback.jpg	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:57:52	26074/26074	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Mar%202016%2018:16:09%20GMT	http://i.st-firmy.net/998h7sl/trening-i-terapia-eeg-biofeedback-dr-tadeusz-habdank-wojewodzki-graphene-quantec.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/998h7sl/trening-i-terapia-eeg-biofeedback-dr-tadeusz-habdank-wojewodzki-graphene-quantec.jpg	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:57:53	3218/3218	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Mar%202016%2013:05:22%20GMT	http://i.st-firmy.net/9988w3s/eeg-biofeedback-trening-i-terapia-eeg-biofeedback-krakow.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9988w3s/eeg-biofeedback-trening-i-terapia-eeg-biofeedback-krakow.jpg	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:57:55	43184/43184	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Mar%202016%2012:58:27%20GMT	http://i.st-firmy.net/9988qrl/trening-i-terapia-eeg-biofeedback-krakow.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9988qrl/trening-i-terapia-eeg-biofeedback-krakow.jpg	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:57:56	4286/4286	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Mar%202016%2013:08:11%20GMT	http://i.st-firmy.net/9988w9s/dr-tadeusz-habdank-wojewodzki-graphene-quantec-krakow-trening-i-terapia-eeg-biofeedback.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9988w9s/dr-tadeusz-habdank-wojewodzki-graphene-quantec-krakow-trening-i-terapia-eeg-biofeedback.jpg	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:57:57	50407/50407	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Mar%202016%2012:58:58%20GMT	http://i.st-firmy.net/9988qcl/dr-tadeusz-habdank-wojewodzki-graphene-quantec-eeg-biofeedback-trening-i-terapia-eeg-biofeedback.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9988qcl/dr-tadeusz-habdank-wojewodzki-graphene-quantec-eeg-biofeedback-trening-i-terapia-eeg-biofeedback.jpg	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:57:58	3944/3944	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Mar%202016%2013:09:41%20GMT	http://i.st-firmy.net/9988wws/dr-tadeusz-habdank-wojewodzki-graphene-quantec-trening-i-terapia-eeg-biofeedback.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9988wws/dr-tadeusz-habdank-wojewodzki-graphene-quantec-trening-i-terapia-eeg-biofeedback.jpg	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:57:58	43053/43053	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Mar%202016%2013:05:23%20GMT	http://i.st-firmy.net/9988w3l/eeg-biofeedback-trening-i-terapia-eeg-biofeedback-krakow.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9988w3l/eeg-biofeedback-trening-i-terapia-eeg-biofeedback-krakow.jpg	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:58:00	45127/45127	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Mar%202016%2013:08:11%20GMT	http://i.st-firmy.net/9988w9l/dr-tadeusz-habdank-wojewodzki-graphene-quantec-krakow-trening-i-terapia-eeg-biofeedback.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9988w9l/dr-tadeusz-habdank-wojewodzki-graphene-quantec-krakow-trening-i-terapia-eeg-biofeedback.jpg	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:58:01	22072/22072	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2009:57:58%20GMT	http://quantum-holopedia.firmy.net/eeg-biofeedback.html	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/quantum-holopedia.firmy.net/eeg-biofeedback.html	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:58:01	20143/20143	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2009:57:58%20GMT	http://quantum-holopedia.firmy.net/terapia-stresu.html	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/quantum-holopedia.firmy.net/terapia-stresu.html	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:58:01	6031/6031	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Nov%202019%2014:31:11%20GMT	http://i.st-firmy.net/9qw9bhs/quantum-holopedia-krakow-biorezonans-healy.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qw9bhs/quantum-holopedia-krakow-biorezonans-healy.jpg	(from http://quantum-holopedia.firmy.net/biorezonans-healy,VS5X.html)
10:58:03	51217/51217	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Mar%202016%2013:09:41%20GMT	http://i.st-firmy.net/9988wwl/dr-tadeusz-habdank-wojewodzki-graphene-quantec-trening-i-terapia-eeg-biofeedback.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9988wwl/dr-tadeusz-habdank-wojewodzki-graphene-quantec-trening-i-terapia-eeg-biofeedback.jpg	(from http://quantum-holopedia.firmy.net/trening-i-terapia-eeg-biofeedback,VS5R.html)
10:58:03	5438/5438	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Nov%202019%2015:29:49%20GMT	http://i.st-firmy.net/9qw9b8s/quantum-holopedia-biorezonans-healy.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qw9b8s/quantum-holopedia-biorezonans-healy.jpg	(from http://quantum-holopedia.firmy.net/biorezonans-healy,VS5X.html)
10:58:04	3276/3276	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Nov%202019%2015:29:53%20GMT	http://i.st-firmy.net/9qw9bks/krakow-biorezonans-healy.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qw9bks/krakow-biorezonans-healy.jpg	(from http://quantum-holopedia.firmy.net/biorezonans-healy,VS5X.html)
